,sentence,label
1,"The Rock is the Century new 's going to a splash greater , Van Steven",0.69444
2,"The Rock is . make be Damme 21st Century 's new `` Conan Schwarzenegger and that he 's going to even a splash to greater than Arnold '' , Jean-Claud Van the or Steven Segal destined",0.69444
0,"The Rock is destined to be the 21st Century 's new `` Conan '' and that he 's going to make a splash even greater than Arnold Schwarzenegger , Jean-Claud Van Damme or Steven Segal .",0.69444
1,"The Rock be Century 's '' and that he 's even Arnold , Van Damme or Steven",0.69444
2,"The 21st is destined Conan be the Rock Century 's new `` that '' and to splash 's going to make a he even greater than Arnold or , Jean-Claud Van Damme Schwarzenegger Steven Segal .",0.69444
0,"The Rock is destined to be the 21st Century 's new `` Conan '' and that he 's going to make a splash even greater than Arnold Schwarzenegger , Jean-Claud Van Damme or Steven Segal .",0.69444
1,The Rock destined 21st 's Conan and that to even greater Schwarzenegger Van or .,0.69444
2,"The 's is destined to be the even Century Rock new `` Conan '' and that he 's going to make . splash Steven greater than Arnold Schwarzenegger Damme Jean-Claud Van , or 21st Segal a",0.69444
0,"The Rock is destined to be the 21st Century 's new `` Conan '' and that he 's going to make a splash even greater than Arnold Schwarzenegger , Jean-Claud Van Damme or Steven Segal .",0.69444
1,"Rock to be the Century 's `` that he to a than Arnold , Jean-Claud or Steven .",0.69444
2,"Century Rock is destined to be the 21st The Conan new `` 's '' and that than 's a to make going splash even greater Segal Arnold Schwarzenegger , Jean-Claud Van Damme or Steven he .",0.69444
0,"The Rock is destined to be the 21st Century 's new `` Conan '' and that he 's going to make a splash even greater than Arnold Schwarzenegger , Jean-Claud Van Damme or Steven Segal .",0.69444
1,"The destined be the Century 's `` Conan '' he going to even Arnold , Damme or Steven Segal .",0.69444
2,"The Rock is destined that be `` 21st Van 's new the Conan a and going he 's to to make '' splash even greater than Arnold Schwarzenegger , Jean-Claud Century Damme or Steven Segal .",0.69444
0,"The Rock is destined to be the 21st Century 's new `` Conan '' and that he 's going to make a splash even greater than Arnold Schwarzenegger , Jean-Claud Van Damme or Steven Segal .",0.69444
1,The Rock is be 21st `` Conan and to make Arnold Schwarzenegger Jean-Claud Van or Segal .,0.69444
2,"The Rock is that to be the 21st Century 's new `` to '' Steven destined he 's going Conan or Schwarzenegger splash even greater than Arnold a , Jean-Claud Van Damme make and Segal .",0.69444
0,"The Rock is destined to be the 21st Century 's new `` Conan '' and that he 's going to make a splash even greater than Arnold Schwarzenegger , Jean-Claud Van Damme or Steven Segal .",0.69444
1,is to be the Century 's new '' and he to make than Schwarzenegger Jean-Claud Van,0.69444
2,"The Rock . destined to be the 21st Century Segal new `` 's make and that he 's going to '' a than even greater splash Arnold Schwarzenegger , Jean-Claud Van Damme or Steven Conan is",0.69444
0,"The Rock is destined to be the 21st Century 's new `` Conan '' and that he 's going to make a splash even greater than Arnold Schwarzenegger , Jean-Claud Van Damme or Steven Segal .",0.69444
1,destined be 21st Century 's new `` Conan '' and he make a even Arnold Schwarzenegger Van or Steven .,0.69444
2,"The Rock is he splash than the 21st Century 's going `` Conan '' and that destined 's new to make a to even greater be Arnold Schwarzenegger . Jean-Claud Van Damme or Steven Segal ,",0.69444
0,"The Rock is destined to be the 21st Century 's new `` Conan '' and that he 's going to make a splash even greater than Arnold Schwarzenegger , Jean-Claud Van Damme or Steven Segal .",0.69444
1,"The Rock destined be the Century 's new Conan '' that going make even greater Schwarzenegger , or Steven Segal",0.69444
2,"The be is Rock to destined the 21st Century going new `` Conan than and that he 's 's to make a splash even greater '' Arnold Schwarzenegger , Jean-Claud Van Damme or Steven Segal .",0.69444
0,"The Rock is destined to be the 21st Century 's new `` Conan '' and that he 's going to make a splash even greater than Arnold Schwarzenegger , Jean-Claud Van Damme or Steven Segal .",0.69444
1,be the Century 's new `` Conan '' and that he going to make even than Jean-Claud Van Steven,0.69444
2,"new Rock is destined to be the 21st Damme 's The `` Conan '' and that or 's going to greater a splash even make than Jean-Claud Schwarzenegger , Arnold Van Century he Steven Segal .",0.69444
0,"The Rock is destined to be the 21st Century 's new `` Conan '' and that he 's going to make a splash even greater than Arnold Schwarzenegger , Jean-Claud Van Damme or Steven Segal .",0.69444
1,"destined to the Century 's new `` Conan '' going a greater Schwarzenegger , Damme Steven",0.69444
2,"The Rock the new to be is 21st Century Damme destined `` Conan '' and that he 's going Steven make Schwarzenegger splash even greater than Arnold a , Jean-Claud Van 's or to Segal .",0.69444
0,"The Rock is destined to be the 21st Century 's new `` Conan '' and that he 's going to make a splash even greater than Arnold Schwarzenegger , Jean-Claud Van Damme or Steven Segal .",0.69444
1,The Rock destined be the 21st Century 's '' and that 's make a splash greater than Schwarzenegger Jean-Claud Damme or Segal .,0.69444
2,"The Rock is destined to be the 21st Century Van Conan a new than and that he 's going to make `` splash even greater , Arnold Schwarzenegger '' Jean-Claud 's Damme or Steven Segal .",0.69444
0,"The Rock is destined to be the 21st Century 's new `` Conan '' and that he 's going to make a splash even greater than Arnold Schwarzenegger , Jean-Claud Van Damme or Steven Segal .",0.69444
1,destined 21st Century 's new that he make a even greater Jean-Claud Van Damme Steven .,0.69444
2,"The Rock is destined to that the 21st Segal 's new `` Conan '' and be he 's or make to a splash even greater than Arnold Schwarzenegger , Jean-Claud Van Damme going Steven . Century",0.69444
0,"The Rock is destined to be the 21st Century 's new `` Conan '' and that he 's going to make a splash even greater than Arnold Schwarzenegger , Jean-Claud Van Damme or Steven Segal .",0.69444
1,to 21st Century new Conan and that to splash even greater Arnold Schwarzenegger Van or .,0.69444
2,"The . is destined to be Jean-Claud 21st Century 's new `` Conan Rock and that even , going to make a splash he greater than Arnold Schwarzenegger 's the Van Damme or Steven Segal ''",0.69444
0,"The Rock is destined to be the 21st Century 's new `` Conan '' and that he 's going to make a splash even greater than Arnold Schwarzenegger , Jean-Claud Van Damme or Steven Segal .",0.69444
1,The Rock is destined be the 21st 's '' that to make even than Jean-Claud Van Steven Segal,0.69444
2,"The Rock be destined to is the 21st 's greater `` new Conan '' and that he Century going to make a splash even 's than Arnold Schwarzenegger Steven Jean-Claud Van Damme or , Segal .",0.69444
0,"The Rock is destined to be the 21st Century 's new `` Conan '' and that he 's going to make a splash even greater than Arnold Schwarzenegger , Jean-Claud Van Damme or Steven Segal .",0.69444
1,"The destined to be 's new that going to a Schwarzenegger , Damme or Segal",0.69444
2,"'s Rock is destined to be Conan 21st Century 's new `` '' the Van to he The going that make a splash even greater than Arnold Schwarzenegger , Jean-Claud and Damme or Steven Segal .",0.69444
0,"The Rock is destined to be the 21st Century 's new `` Conan '' and that he 's going to make a splash even greater than Arnold Schwarzenegger , Jean-Claud Van Damme or Steven Segal .",0.69444
1,"The Rock is destined be the 's '' and going to make even greater than Arnold , Jean-Claud Van",0.69444
2,"the Rock is destined than be The 21st Century 's even `` Conan '' and that he 's new to make a splash going greater to Steven Schwarzenegger , Jean-Claud Van Damme or Arnold Segal .",0.69444
0,"The Rock is destined to be the 21st Century 's new `` Conan '' and that he 's going to make a splash even greater than Arnold Schwarzenegger , Jean-Claud Van Damme or Steven Segal .",0.69444
1,Rock is destined 21st `` Conan and that he going to make a splash greater than Arnold Jean-Claud or Segal,0.69444
2,"The Rock Segal destined to , the 21st to 's new `` Conan '' and that he 's going than make a splash even greater Century Arnold Schwarzenegger be Jean-Claud Van Damme or Steven . is",0.69444
0,"The Rock is destined to be the 21st Century 's new `` Conan '' and that he 's going to make a splash even greater than Arnold Schwarzenegger , Jean-Claud Van Damme or Steven Segal .",0.69444
1,"destined be the 21st 's '' and he going make a even greater than Schwarzenegger , Jean-Claud Van",0.69444
2,"make be is destined 's Rock the or Century 's a `` Conan '' and that he to going to The new splash even greater than Arnold Schwarzenegger , Jean-Claud Van Damme 21st Steven Segal .",0.69444
0,"The Rock is destined to be the 21st Century 's new `` Conan '' and that he 's going to make a splash even greater than Arnold Schwarzenegger , Jean-Claud Van Damme or Steven Segal .",0.69444
1,"Rock destined the 's Conan '' and 's make splash greater than , Damme or Segal",0.69444
2,"The Rock 's Steven to be the even , 's new `` Conan '' and destined he is going to make a splash 21st greater than Arnold Schwarzenegger Century Jean-Claud Van Damme or that Segal .",0.69444
0,"The Rock is destined to be the 21st Century 's new `` Conan '' and that he 's going to make a splash even greater than Arnold Schwarzenegger , Jean-Claud Van Damme or Steven Segal .",0.69444
1,"is destined be `` and that 's Arnold , Jean-Claud Van Damme or Segal .",0.69444
2,"The Rock is destined Segal `` the 21st Century 's new be Conan '' and that he Van going to make a splash even greater than Arnold to , . 's Damme or Steven Schwarzenegger Jean-Claud",0.69444
0,"The Rock is destined to be the 21st Century 's new `` Conan '' and that he 's going to make a splash even greater than Arnold Schwarzenegger , Jean-Claud Van Damme or Steven Segal .",0.69444
1,"is to be `` Conan '' he 's going a than Schwarzenegger , Jean-Claud Van Steven",0.69444
2,"The is a destined to be the 21st Segal 's new `` Conan Rock and that he 's going to make '' splash even greater than Arnold Schwarzenegger , Century Van Damme or Steven Jean-Claud .",0.69444
0,"The Rock is destined to be the 21st Century 's new `` Conan '' and that he 's going to make a splash even greater than Arnold Schwarzenegger , Jean-Claud Van Damme or Steven Segal .",0.69444
1,"Rock destined to 21st Century 's Conan '' that he going a splash greater than Arnold Schwarzenegger , Jean-Claud Van or .",0.69444
2,"The make is destined to 's to 21st Century 's new `` Conan '' and be he that going . Rock a splash even greater than Arnold Schwarzenegger , Jean-Claud Van Damme or Steven Segal the",0.69444
0,"The Rock is destined to be the 21st Century 's new `` Conan '' and that he 's going to make a splash even greater than Arnold Schwarzenegger , Jean-Claud Van Damme or Steven Segal .",0.69444
1,"destined to be 21st Century 's `` '' and 's to a even than Arnold Schwarzenegger , Jean-Claud Van Segal .",0.69444
2,"The Rock is destined to and the 21st Century 's going `` Conan to be that he 's . '' make a splash even greater than Arnold Van , Jean-Claud Schwarzenegger Damme or Steven Segal new",0.69444
0,"The Rock is destined to be the 21st Century 's new `` Conan '' and that he 's going to make a splash even greater than Arnold Schwarzenegger , Jean-Claud Van Damme or Steven Segal .",0.69444
1,"to be the 21st Century '' that he make splash than , Jean-Claud Van or .",0.69444
2,"The Rock is Segal 21st be the to Century Damme new `` Conan '' and Schwarzenegger he 's going to make a splash even . than Arnold that , Jean-Claud Van 's or Steven destined greater",0.69444
0,"The Rock is destined to be the 21st Century 's new `` Conan '' and that he 's going to make a splash even greater than Arnold Schwarzenegger , Jean-Claud Van Damme or Steven Segal .",0.69444
