,Unnamed: 0,sentence,label
1179,0,"Instead , he shows them the respect they are due .",Class2
1180,1,"It not a piece of filmmaking , its power comes its soul 's - eye view of how patronizing injustice at least",Class2
1181,2,"... less a story shrugging an horror new down right , to the population to than acceptance 's each nightmare inexplicable .",Class2
1182,0,"Lots of effort and intelligence are on display but in execution it is all awkward , static , and lifeless rumblings .",Class5
1183,1,One long string cliches,Class5
1184,2,"A colorful introduction vibrant to beautifully a universal and impulse photographed lushly , human , recorded .",Class5
1185,0,There 's no energy .,Class2
1186,1,A whose do not fit,Class2
1187,2,"ugly-looking one spectacularly LeBlanc make his does through broad , but he appears miserable throughout as he swaggers Not only scenes .",Class2
1188,0,"Though excessively tiresome , The Uncertainty Principle , as verbally pretentious as the title may be , has its handful of redeeming features , as long as you discount its ability to bore .",Class2
1189,1,To build a vain dictator-madman is to say least not to and wildly .,Class2
1190,2,Comes of Bard like off bad imitation the a .,Class2
1191,0,"It 's Tommy 's job to clean the peep booths surrounding her , and after viewing this one , you 'll feel like mopping up , too .",Class5
1192,1,an undeniably intriguing from an talent who inspiration on the fringes American underground .,Class5
1193,2,sadness A of riveting movie and power .,Class5
1194,0,"but rather , ` How can you charge money for this ? '",Class4
1195,1,"missing is of the most elemental literacy an of genuine , resembling .",Class4
1196,2,Crush is so its mean-spirited fuzzy half might be and to forgive second able warm you .,Class4
1197,0,But Toback 's deranged immediacy makes it seem fresh again .,Class4
1198,1,This of two do alone but they are magnificent .,Class4
1199,2,Its rawness considerable and . it vitality punch give,Class4
1200,0,The entire movie establishes a wonderfully creepy mood .,Class2
1201,1,without surprise toward maximum familiarity .,Class2
1202,2,Witless . pointless and utterly,Class2
1203,0,"An unremittingly ugly movie to look at , listen to , and think about , it is quite possibly the sturdiest example yet of why the DV revolution has cheapened the artistry of making a film .",Class4
1204,1,"From both a great and , Mr. Nelson has made a film that is devastating experience .",Class4
1205,2,"This fascinating experiment artifice as more of poetic of than a a reality , creating an intriguing species strict plays that gives The Lady and the Duke theatrical of a something air .",Class4
1206,0,A thriller made from a completist 's checklist rather than with a cultist 's passion .,Class1
1207,1,and .,Class1
1208,2,"an there was have doubt , Peter O'Fallon did n't any If original bone in Angels body that A Rumor of it should dispel his .",Class1
1209,0,Tries so hard to be quirky and funny that the strain is all too evident .,Class4
1210,1,Peter Jackson has nearly impossible,Class4
1211,2,"Rock solid family fun out of the gates , , imaginative through out wanes but the extremely in middle",Class4
1212,0,The performances of the four main actresses bring their characters to life .,Class1
1213,1,"you the , your coos beseechingly you : slow , shake and picture at breezy distracted rhythms",Class1
1214,2,. All can I is fuhgeddaboutit say,Class1
1215,0,The most brilliant work in this genre since the 1984 uncut version of Sergio Leone 's flawed but staggering Once Upon a Time in America .,Class2
1216,1,parents do well to cram in their pillowcases over their minutes,Class2
1217,2,What the n't worth two do make is either of Val Kilmer ca director personas interesting or 's caring about .,Class2
1218,0,Equilibrium is what George Orwell might have imagined had today 's mood-altering drug therapy been envisioned by chemists in 1949 .,Class2
1219,1,Shankman ... and Karen Janszen bungle through the narrative if a series of parables not an actual story .,Class2
1220,2,"Watching Queen of research the is like a reading Damned effects , tossed special paper with in .",Class2
1221,0,It 's a sometimes interesting remake that does n't compare to the brilliant original .,Class3
1222,1,"Yes , Spirited of but it 's also a failure of storytelling .",Class3
1223,2,. Barely,Class3
1224,0,"Basically , it 's pretty but dumb .",Class4
1225,1,is a detail and nuance one speaks ability of the human to solace in events that easily it forever,Class4
1226,2,"A seductive , gorgeous witty , movie .",Class4
1227,0,The cast is uniformly excellent and relaxed .,Class4
1228,1,is effective from director who how to and sustain mood,Class4
1229,2,filled Marriage love an family in-your-face is drama black comedy that and Late with raw emotions conveying despair and is .,Class4
1230,0,Where their heads were is anyone 's guess .,Class4
1231,1,There 's more movies than a spy thriller The Bourne 's packed as much intelligence as action,Class4
1232,2,Funny . touching and,Class4
1233,0,"Writer\/director Burr Steers emphasizes the Q in Quirky , with mixed results .",Class5
1234,1,'s a whole nothing at the slight coming-of-age\/coming-out tale,Class5
1235,2,There look so much to 's at you Metropolis long hate to tear your read eyes from the images in enough to away the subtitles .,Class5
1236,0,Disturbing and brilliant documentary .,Class2
1237,1,voices are well,Class2
1238,2,"Even screenplay imaginative gore ca n't musty the battling scent of Todd Farmer 's the a which is , simple retread of the 1979 Alien , with a plucky heroine hide a monster loose in a spaceship .",Class2
1239,0,"Instead of a hyperbolic beat-charged urban western , it 's an unpretentious , sociologically pointed slice of life .",Class3
1240,1,", his non-Shakespeare screen , the moments in the angry revolt his",Class3
1241,2,"I had Zoolander , clever Ben was 's more fun which I with Stiller rather thought .",Class3
1242,0,... a weak and ineffective ghost story without a conclusion or pay off .,Class1
1243,1,It even happen people,Class1
1244,2,... a or and ineffective ghost off a weak pay without conclusion story .,Class1
1245,0,"The character is too forced and overwritten to be funny or believable much of the time , and Clayburgh does n't always improve the over-the-top mix .",Class4
1246,1,Home '' is film equivalent lovingly rendered table book,Class4
1247,2,The hot topics are the plot of relegated the and background -- a welcome step . from the atmosphere Jesse Raphael Sally of films like Philadelphia to American Beauty forward,Class4
1248,0,But this time there 's some mold on the gold .,Class5
1249,1,Maybe 's metaphor here but figuring it n't Every better,Class5
1250,2,that A motion illustrates . picture an compelling tragedy American,Class5
1251,0,And educational !,Class2
1252,1,?,Class2
1253,2,obvious . too padding much Includes,Class2
1254,0,"A tender , heartfelt family drama .",Class5
1255,1,Just send .,Class5
1256,2,that penetrates co-writer Michele Petin 's impeccable screenplay and tantalizing a with that Denis is rawness unflinching and both .,Class5
1257,0,What sets Ms. Birot 's film apart from others in the genre is a greater attention to the parents -- and particularly the fateful fathers -- in the emotional evolution of the two bewitched adolescents .,Class3
1258,1,and universal,Class3
1259,2,"It star-splashed . , a flashy reduction 's",Class3
1260,0,The plot plummets into a comedy graveyard before Janice comes racing to the rescue in the final reel .,Class2
1261,1,Out as .,Class2
1262,2,"thought , could more it . have been I Still",Class2
1263,0,"The screenplay does too much meandering , Norton has to recite bland police procedural details , Fiennes wanders around in an attempt to seem weird and distanced , Hopkins looks like a drag queen .",Class2
1264,1,One key these ardently storylines is any of things will .,Class2
1265,2,There 's PTA melodrama proud make Magnolia Primavera television this enough in yet director Muccino 's characters Puccini less worthy of are than they are of daytime to .,Class2
1266,0,"At its best , Queen is campy fun like the Vincent Price horror classics of the '60s .",Class5
1267,1,The cast is spot is .,Class5
1268,2,"A triumph . a film to hews world a out darkness carries effortlessly us from and that light ,",Class5
1269,0,"If it 's unnerving suspense you 're after -- you 'll find it with Ring , an indisputably spooky film ; with a screenplay to die for .",Class5
